GEOID,State,ssm_hh,total_hh,county_to_urb,urb_ssm_rate,adj_ssm_hh,adj_hh,adj_urb_ssm_rate,per_ssm,msm_index,msm_urb,male_pop,msm_pop
29037,MO,78.87025112685126,108205,2,0.001316614162945478,221.3344866283667,108347.46423550151,0.002629765938810684,0.0020428211051370733,0.7768071960278496,0.03776920561073565,40028,1174.4
29039,MO,16.807142857142857,14314,4,8.506617793153081e-4,28.983515566262177,14326.17637270912,0.0016998775377797136,0.0020231159251588434,1.1901539259124079,0.02678621884916539,5472,174.45
29041,MO,7.757142857142858,7417,4,8.506617793153081e-4,14.066501274324498,7423.309358417182,0.0016998775377797136,0.001894909749163922,1.1147330952081105,0.02678621884916539,2823,84.29
29043,MO,54.34037417018708,89568,3,0.0012836746938390434,169.31654914796252,89682.97617497778,0.0025640579713467324,0.0018879452530390388,0.7363114540064101,0.03430668308799435,32453,819.78
29045,MO,7.326190476190477,6693,4,8.506617793153081e-4,13.019669765147833,6698.693479288957,0.0016998775377797136,0.0019436133039080071,1.1433843089936042,0.02678621884916539,2588,79.26
29047,MO,306.1361880231809,253085,2,0.001316614162945478,639.3514834522373,253418.21529542905,0.002629765938810684,0.0025229105283805123,0.9593669501710492,0.03776920561073565,94404,3420.68
29049,MO,2.2427559562137795,21155,2,0.001316614162945478,30.09572857332537,21182.85297261711,0.002629765938810684,0.0014207589795496318,0.540260621138082,0.03776920561073565,8059,164.45
29051,MO,90.56729028364514,76890,3,0.0012836746938390434,189.26903749292916,76988.70174720928,0.0025640579713467324,0.0024584001703833102,0.9587927409816218,0.03430668308799435,30333,997.74
29053,MO,21.904646952323475,16893,3,0.0012836746938390434,43.58976355534644,16914.685116603025,0.0025640579713467324,0.002577036655122822,1.0050617747028834,0.03430668308799435,6634,228.74
29055,MO,12.066666666666666,23023,4,8.506617793153081e-4,31.651452811843004,23042.584786145177,0.0016998775377797136,0.001373606872041286,0.8080622524346169,0.02678621884916539,8855,191.67
29057,MO,6.895238095238096,7598,4,8.506617793153081e-4,13.358566294475807,7604.463328199237,0.0016998775377797136,0.0017566744315721699,1.0334123444366712,0.02678621884916539,3017,83.51
29059,MO,26.117079058539527,17158,3,0.0012836746938390434,48.14236945542983,17180.02529039689,0.0025640579713467324,0.0028022292541292093,1.0928884157238383,0.03430668308799435,6365,238.65
29061,MO,6.033333333333333,8418,4,8.506617793153081e-4,13.194204191609597,8425.160870858277,0.0016998775377797136,0.0015660477460136015,0.9212709217036227,0.02678621884916539,3162,78.03
29063,MO,29.48702474351237,11838,3,0.0012836746938390434,44.68316576917897,11853.196141025666,0.0025640579713467324,0.0037697145341688827,1.470214237078617,0.03430668308799435,6008,303.03
29065,MO,1.723809523809524,14509,4,8.506617793153081e-4,14.06606127989533,14521.342251756087,0.0016998775377797136,9.686474594450317e-4,0.5698336720833582,0.02678621884916539,5537,84.52
29067,MO,0,11803,4,8.506617793153081e-4,10.040360981258582,11813.040360981258,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,4577,61.3
29069,MO,24.564285714285717,28174,4,8.506617793153081e-4,48.530830684715205,28197.96654497043,0.0016998775377797136,0.001721075546611409,1.0124703152789365,0.02678621884916539,9821,266.35
29071,MO,85.22472633612362,104858,2,0.001316614162945478,223.28225423426056,104996.05752789814,0.002629765938810684,0.0021265775067309837,0.8086565710455326,0.03776920561073565,40336,1231.95
29073,MO,29.735714285714288,14801,4,8.506617793153081e-4,42.32635928136016,14813.590644995646,0.0016998775377797136,0.0028572653515073964,1.6808654082454664,0.02678621884916539,5857,263.71
29075,MO,2.154761904761905,6219,4,8.506617793153081e-4,7.445027510323806,6224.290265605562,0.0016998775377797136,0.0011961247295075301,0.703653470866991,0.02678621884916539,2307,43.48
29077,MO,650.3995171997586,299188,3,0.0012836746938390434,1034.4595815000744,299572.0600643003,0.0025640579713467324,0.0034531243710713123,1.3467419261420253,0.03430668308799435,114482,5289.33
29079,MO,5.171428571428572,9878,4,8.506617793153081e-4,13.574265627505184,9886.402837056077,0.0016998775377797136,0.001373023722705928,0.8077191987013935,0.02678621884916539,3599,77.87
29081,MO,0,8190,4,8.506617793153081e-4,6.966919972592374,8196.966919972592,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,3102,41.55
29083,MO,27.580952380952382,22064,4,8.506617793153081e-4,46.34995387976534,22082.769001498815,0.0016998775377797136,0.002098919473215494,1.234747460665306,0.02678621884916539,8527,282.02
29085,MO,2.585714285714286,8452,4,8.506617793153081e-4,9.77550764448727,8459.189793358773,0.0016998775377797136,0.0011556080290528444,0.6798184006609299,0.02678621884916539,3500,63.73
29087,MO,0.861904761904762,4274,4,8.506617793153081e-4,4.497633206698389,4277.635728444794,0.0016998775377797136,0.0010514296897210502,0.6185326097633891,0.02678621884916539,1694,28.07
29089,MO,8.846107423053711,10142,3,0.0012836746938390434,21.86513616796929,10155.019028744915,0.0025640579713467324,0.0021531359129980535,0.8397376100927826,0.03430668308799435,3981,114.69
29091,MO,26.288095238095238,39960,4,8.506617793153081e-4,60.28053993953495,39993.99244470144,0.0016998775377797136,0.001507239869159928,0.886675560833989,0.02678621884916539,14588,346.48
29093,MO,0,9538,4,8.506617793153081e-4,8.113612051109408,9546.11361205111,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,3720,49.82
29095,MO,1695.8948618948618,715526,1,0.00247692321944086,3468.1978254085025,717298.3029635136,0.004941606459101834,0.004835084386899654,0.9784438374274058,0.065875644401241,263601,16990.57
29097,MO,120.05431502715751,122788,3,0.0012836746938390434,277.6741633342659,122945.6198483071,0.0025640579713467324,0.0022585120452185783,0.880835016390963,0.03430668308799435,45007,1360.05
29099,MO,198.11010946555052,226984,2,0.001316614162945478,496.96045862756694,227282.850349162,0.002629765938810684,0.002186528626617073,0.8314537025321478,0.03776920561073565,87162,2737.18
29101,MO,52.576190476190476,54025,4,8.506617793153081e-4,98.5331931037,54070.95700262751,0.0016998775377797136,0.0018222942327229736,1.0720150082712159,0.02678621884916539,21727,623.9
29103,MO,2.154761904761905,3772,4,8.506617793153081e-4,5.363458136339247,3775.2086962315775,0.0016998775377797136,0.0014207050703430155,0.8357690708700476,0.02678621884916539,1412,31.61
29105,MO,29.735714285714288,36060,4,8.506617793153081e-4,60.4105780478243,36090.67486376211,0.0016998775377797136,0.0016738555949941875,0.9846918720865536,0.02678621884916539,13462,355.08
29107,MO,9.718609143593046,32858,2,0.001316614162945478,52.97991730965556,32901.26130816606,0.002629765938810684,0.0016102700991741615,0.6123244945146749,0.03776920561073565,12565,290.59
29109,MO,59.90238095238096,38231,4,8.506617793153081e-4,92.4240314373845,38263.521650485,0.0016998775377797136,0.002415460664640966,1.4209615757355718,0.02678621884916539,14201,540.52
29111,MO,2.154761904761905,9987,4,8.506617793153081e-4,10.650321094783887,9995.495559190022,0.0016998775377797136,0.0010655120630804352,0.6268169555744283,0.02678621884916539,3915,65.73
29113,MO,43.733741146168704,60172,2,0.001316614162945478,122.95704855892401,60251.22330741276,0.002629765938810684,0.002040739454061782,0.7760156232705293,0.03776920561073565,22612,662.75
29115,MO,7.326190476190477,11892,4,8.506617793153081e-4,17.44226035580812,11902.116069879617,0.0016998775377797136,0.0014654755720244406,0.8621065573573988,0.02678621884916539,4381,101.17
29117,MO,21.116666666666667,14402,4,8.506617793153081e-4,33.36789761236574,14414.2512309457,0.0016998775377797136,0.002314924103773687,1.3618181617937686,0.02678621884916539,4857,177.17
29119,MO,16.807142857142857,23381,4,8.506617793153081e-4,36.69646591931408,23400.889323062172,0.0016998775377797136,0.0015681654407530903,0.9225167142342158,0.02678621884916539,8674,214.34
29121,MO,11.635714285714286,15173,4,8.506617793153081e-4,24.542805463265456,15185.90709117755,0.0016998775377797136,0.001616156698174712,0.9507488994093344,0.02678621884916539,5731,145.95
29123,MO,6.033333333333333,12649,4,8.506617793153081e-4,16.793354179892667,12659.76002084656,0.0016998775377797136,0.001326514416721913,0.7803588124674752,0.02678621884916539,4802,100.38
29125,MO,4.30952380952381,8454,4,8.506617793153081e-4,11.501018491855426,8461.19149468233,0.0016998775377797136,0.0013592670132904518,0.7996264337170144,0.02678621884916539,3380,72.4
29127,MO,54.73095238095238,28525,4,8.506617793153081e-4,78.99607963592155,28549.26512725497,0.0016998775377797136,0.0027670092131550804,1.627769737324252,0.02678621884916539,10691,466.15
29129,MO,0,3517,4,8.506617793153081e-4,2.9917774778519384,3519.991777477852,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,1305,17.48
29131,MO,3.878571428571429,24855,4,8.506617793153081e-4,25.02176995345341,24876.143198524882,0.0016998775377797136,0.0010058540728667765,0.5917214919967515,0.02678621884916539,9529,151.03
29133,MO,0,12305,4,8.506617793153081e-4,10.467393194474866,12315.467393194474,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,5052,67.66
29135,MO,33.278213639106816,15401,3,0.0012836746938390434,53.048087598921924,15420.769873959815,0.0025640579713467324,0.00344004145269694,1.3416394992388219,0.03430668308799435,6042,278.1
29137,MO,6.464285714285714,8668,4,8.506617793153081e-4,13.837822017390806,8675.373536303105,0.0016998775377797136,0.0015950693027204925,0.9383436555105518,0.02678621884916539,3419,85.94
29139,MO,17.66904761904762,11421,4,8.506617793153081e-4,27.384455800607753,11430.71540818156,0.0016998775377797136,0.002395690455297948,1.4093312030154048,0.02678621884916539,4362,164.67
29141,MO,5.171428571428572,21169,4,8.506617793153081e-4,23.17908777775433,21187.007659206327,0.0016998775377797136,0.0010940236653797777,0.6435896945898415,0.02678621884916539,8202,141.4
29143,MO,5.602380952380953,16341,4,8.506617793153081e-4,19.503045088172403,16354.900664135792,0.0016998775377797136,0.0011924893638113063,0.7015148663996527,0.02678621884916539,5865,110.21
29145,MO,111.6294508147254,59019,3,0.0012836746938390434,187.3906475704119,59094.76119675569,0.0025640579713467324,0.0031710196263674837,1.2367191622824167,0.03430668308799435,22364,948.85
29147,MO,9.911904761904763,21140,4,8.506617793153081e-4,27.894894776630373,21157.982990014727,0.0016998775377797136,0.0013184099254543809,0.775591121214776,0.02678621884916539,8757,181.93
29149,MO,5.171428571428572,8783,4,8.506617793153081e-4,12.642790979154924,8790.471362407727,0.0016998775377797136,0.001438238116925284,0.8460833706902389,0.02678621884916539,3309,74.99
29151,MO,8.424864212432105,13374,3,0.0012836746938390434,25.59272956783547,13391.167865355403,0.0025640579713467324,0.0019111648681551523,0.7453672613928234,0.03430668308799435,5327,136.22
29153,MO,2.154761904761905,8688,4,8.506617793153081e-4,9.5453114434533,8695.390549538692,0.0016998775377797136,0.0010977438435999518,0.6457781923712954,0.02678621884916539,3494,60.44
29155,MO,10.773809523809524,15555,4,8.506617793153081e-4,24.005853501059143,15568.23204397725,0.0016998775377797136,0.0015419768560262488,0.9071105545875346,0.02678621884916539,5359,130.21
29157,MO,28.011904761904763,18970,4,8.506617793153081e-4,44.14895871551616,18986.13705395361,0.0016998775377797136,0.0023253260307800594,1.3679373831936577,0.02678621884916539,7206,264.04
29159,MO,12.497619047619049,43059,4,8.506617793153081e-4,49.1262646031569,43095.62864555554,0.0016998775377797136,0.0011399361407905416,0.6705989787237635,0.02678621884916539,15914,285.86
29161,MO,102.99761904761905,44843,4,8.506617793153081e-4,141.1438452174554,44881.14622616984,0.0016998775377797136,0.0031448360188081727,1.850036810837435,0.02678621884916539,18781,930.7
29163,MO,0.861904761904762,17719,4,8.506617793153081e-4,15.934780829592707,17734.072876067687,0.0016998775377797136,8.985403940172626e-4,0.5285912508679222,0.02678621884916539,7540,106.76
29165,MO,157.36670959433354,107033,2,0.001316614162945478,298.2878732968769,107173.92116370254,0.002629765938810684,0.00278321321136751,1.0583501635230026,0.03776920561073565,40435,1616.31
29167,MO,64.4502112251056,31877,3,0.0012836746938390434,105.36990944061279,31917.919698215508,0.0025640579713467324,0.003301277477883494,1.2875206078704797,0.03430668308799435,12024,531.11
29169,MO,23.271428571428572,53726,4,8.506617793153081e-4,68.97408332692282,53771.70265475549,0.0016998775377797136,0.0012827208349673275,0.7545960261600649,0.02678621884916539,23774,480.54
29171,MO,0,4698,4,8.506617793153081e-4,3.9964090392233174,4701.996409039223,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,1846,24.72
29173,MO,0.430952380952381,10356,4,8.506617793153081e-4,9.240405767541711,10364.80945338659,0.0016998775377797136,8.915171869872155e-4,0.524459654988833,0.02678621884916539,4171,58.6
29175,MO,17.66904761904762,24652,4,8.506617793153081e-4,38.63956180272859,24672.970514183682,0.0016998775377797136,0.0015660684950973365,0.9212831279262911,0.02678621884916539,10099,249.22
29177,MO,25.4179008370895,23122,2,0.001316614162945478,55.86065351271485,23152.442752675626,0.002629765938810684,0.002412732604910956,0.9174704749587402,0.03776920561073565,8944,309.93
29179,MO,11.204761904761906,6102,4,8.506617793153081e-4,16.395500082143915,6107.190738177382,0.0016998775377797136,0.0026846222404111383,1.5793033208248894,0.02678621884916539,2556,108.13
29181,MO,0,10839,4,8.506617793153081e-4,9.220323025998624,10848.220323025998,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,4074,54.56
29183,MO,343.8892466194462,406262,2,0.001316614162945478,878.779549686002,406796.8903030666,0.002629765938810684,0.002160241561904038,0.8214577312842566,0.03776920561073565,153781,4771.18
29185,MO,1.292857142857143,9330,4,8.506617793153081e-4,9.229531543868967,9337.936674401011,0.0016998775377797136,9.883908903741846e-4,0.5814482916605666,0.02678621884916539,3737,58.2
29186,MO,6.895238095238096,18494,4,8.506617793153081e-4,22.627377041895404,18509.732138946656,0.0016998775377797136,0.0012224583733594252,0.719144965558009,0.02678621884916539,7443,143.38
29187,MO,45.680952380952384,66814,4,8.506617793153081e-4,102.51706850412538,66870.83611612317,0.0016998775377797136,0.0015330609643657135,0.9018655346008709,0.02678621884916539,28328,684.34
29189,MO,1061.5711526078558,999703,2,0.001316614162945478,2377.7942811469393,1001019.223128539,0.002629765938810684,0.002375373245795911,0.9032641311303079,0.03776920561073565,366547,12504.96
29195,MO,5.171428571428572,23219,4,8.506617793153081e-4,24.92294442535071,23238.75151585392,0.0016998775377797136,0.0010724734677914087,0.6309121945291509,0.02678621884916539,9125,154.21
29197,MO,0.430952380952381,4066,4,8.506617793153081e-4,3.889743175648424,4069.458790794696,0.0016998775377797136,9.558379567443226e-4,0.5622981276597051,0.02678621884916539,1473,22.19
29199,MO,0,4720,4,8.506617793153081e-4,4.0151235983682545,4724.0151235983685,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,1649,22.09
29201,MO,38.785714285714285,38055,4,8.506617793153081e-4,71.15764829755832,38087.37193401184,0.0016998775377797136,0.0018682740416125926,1.0990639031873022,0.02678621884916539,13798,406.21
29203,MO,2.585714285714286,7132,4,8.506617793153081e-4,8.652634095791063,7138.066919810077,0.0016998775377797136,0.0012121817003112776,0.7130994282650281,0.02678621884916539,2794,53.37
29205,MO,6.033333333333333,6049,4,8.506617793153081e-4,11.178986436411632,6054.145653103078,0.0016998775377797136,0.0018465010716552212,1.0862553511160689,0.02678621884916539,2265,65.9
29207,MO,18.53095238095238,28656,4,8.506617793153081e-4,42.907516329011855,28680.37656394806,0.0016998775377797136,0.001496058332195947,0.8800977123034498,0.02678621884916539,10807,254.77
29209,MO,23.271428571428572,31314,4,8.506617793153081e-4,49.90905152890813,31340.637622957478,0.0016998775377797136,0.0015924708402342465,0.9368150380492963,0.02678621884916539,12834,322.05
29211,MO,0,5983,4,8.506617793153081e-4,5.089509425643488,5988.089509425644,0.0016998775377797136,8.499387688898551e-4,0.499999999999999,0.02678621884916539,2278,30.51
29213,MO,37.49285714285715,56202,4,8.506617793153081e-4,85.30175046393609,56249.80889332108,0.0016998775377797136,0.0015164807159738552,0.892111744681678,0.02678621884916539,21170,505.88
