GEOID,State,msm_county,value,type,demographic,category
36095,NY,368,0.0043,rate,55+,Age
36095,NY,368,0.0108,rate,College,Education
36095,NY,368,0.0077,rate,Graduate,Education
36095,NY,368,0.0068,rate,HS/GED,Education
36095,NY,368,0.0045,rate,Less HS,Education
36095,NY,368,0.0147,rate,less_20k,Income
36095,NY,368,0.0051,rate,20k_40k,Income
36095,NY,368,0.0056,rate,"40K, 90K",Income
36095,NY,368,0.0044,rate,"90K, infty",Income
36097,NY,293.55,0.1417,percent,18-24,Age
36097,NY,293.55,0.2666,percent,25-34,Age
36097,NY,293.55,0.3778,percent,35-44,Age
36097,NY,293.55,0,percent,45-54,Age
36097,NY,293.55,0.2139,percent,55+,Age
36097,NY,293.55,0.2183,percent,College,Education
36097,NY,293.55,0.4382,percent,Graduate,Education
36097,NY,293.55,0.1497,percent,HS/GED,Education
36097,NY,293.55,0.1938,percent,Less HS,Education
36097,NY,293.55,0.0889,percent,less_20k,Income
36097,NY,293.55,0.3845,percent,20k_40k,Income
36097,NY,293.55,0.2658,percent,"40K, 90K",Income
36097,NY,293.55,0.2608,percent,"90K, infty",Income
36097,NY,293.55,41.5966,count,18-24,Age
36097,NY,293.55,78.2501,count,25-34,Age
36097,NY,293.55,110.8976,count,35-44,Age
36097,NY,293.55,0.0022,count,45-54,Age
36097,NY,293.55,62.8035,count,55+,Age
36097,NY,293.55,64.0834,count,College,Education
36097,NY,293.55,128.6401,count,Graduate,Education
36097,NY,293.55,43.9442,count,HS/GED,Education
36097,NY,293.55,56.8823,count,Less HS,Education
36097,NY,293.55,26.0878,count,less_20k,Income
36097,NY,293.55,112.8842,count,20k_40k,Income
36097,NY,293.55,78.0151,count,"40K, 90K",Income
36097,NY,293.55,76.5628,count,"90K, infty",Income
36097,NY,293.55,0.0057,rate,18-24,Age
36097,NY,293.55,0.0107,rate,25-34,Age
36097,NY,293.55,0.0152,rate,35-44,Age
36097,NY,293.55,0,rate,45-54,Age
36097,NY,293.55,0.0086,rate,55+,Age
36097,NY,293.55,0.0088,rate,College,Education
36097,NY,293.55,0.0177,rate,Graduate,Education
36097,NY,293.55,0.006,rate,HS/GED,Education
36097,NY,293.55,0.0078,rate,Less HS,Education
36097,NY,293.55,0.0036,rate,less_20k,Income
36097,NY,293.55,0.0155,rate,20k_40k,Income
36097,NY,293.55,0.0107,rate,"40K, 90K",Income
36097,NY,293.55,0.0105,rate,"90K, infty",Income
36099,NY,451.5,0.1417,percent,18-24,Age
36099,NY,451.5,0.2666,percent,25-34,Age
36099,NY,451.5,0.3778,percent,35-44,Age
36099,NY,451.5,0,percent,45-54,Age
36099,NY,451.5,0.2139,percent,55+,Age
36099,NY,451.5,0.2183,percent,College,Education
36099,NY,451.5,0.4382,percent,Graduate,Education
36099,NY,451.5,0.1497,percent,HS/GED,Education
36099,NY,451.5,0.1938,percent,Less HS,Education
36099,NY,451.5,0.0889,percent,less_20k,Income
36099,NY,451.5,0.3845,percent,20k_40k,Income
36099,NY,451.5,0.2658,percent,"40K, 90K",Income
36099,NY,451.5,0.2608,percent,"90K, infty",Income
36099,NY,451.5,63.9784,count,18-24,Age
36099,NY,451.5,120.354,count,25-34,Age
36099,NY,451.5,170.5681,count,35-44,Age
36099,NY,451.5,0.0035,count,45-54,Age
36099,NY,451.5,96.5961,count,55+,Age
36099,NY,451.5,98.5647,count,College,Education
36099,NY,451.5,197.8573,count,Graduate,Education
36099,NY,451.5,67.5892,count,HS/GED,Education
36099,NY,451.5,87.4888,count,Less HS,Education
36099,NY,451.5,40.1249,count,less_20k,Income
36099,NY,451.5,173.6236,count,20k_40k,Income
36099,NY,451.5,119.9926,count,"40K, 90K",Income
36099,NY,451.5,117.7589,count,"90K, infty",Income
36099,NY,451.5,0.0046,rate,18-24,Age
36099,NY,451.5,0.0086,rate,25-34,Age
36099,NY,451.5,0.0122,rate,35-44,Age
36099,NY,451.5,0,rate,45-54,Age
36099,NY,451.5,0.0069,rate,55+,Age
36099,NY,451.5,0.007,rate,College,Education
36099,NY,451.5,0.0141,rate,Graduate,Education
36099,NY,451.5,0.0048,rate,HS/GED,Education
36099,NY,451.5,0.0062,rate,Less HS,Education
36099,NY,451.5,0.0029,rate,less_20k,Income
36099,NY,451.5,0.0124,rate,20k_40k,Income
36099,NY,451.5,0.0086,rate,"40K, 90K",Income
36099,NY,451.5,0.0084,rate,"90K, infty",Income
36101,NY,1141.55,0.1417,percent,18-24,Age
36101,NY,1141.55,0.2666,percent,25-34,Age
36101,NY,1141.55,0.3778,percent,35-44,Age
36101,NY,1141.55,0,percent,45-54,Age
36101,NY,1141.55,0.2139,percent,55+,Age
36101,NY,1141.55,0.2183,percent,College,Education
36101,NY,1141.55,0.4382,percent,Graduate,Education
36101,NY,1141.55,0.1497,percent,HS/GED,Education
36101,NY,1141.55,0.1938,percent,Less HS,Education
36101,NY,1141.55,0.0889,percent,less_20k,Income
36101,NY,1141.55,0.3845,percent,20k_40k,Income
36101,NY,1141.55,0.2658,percent,"40K, 90K",Income
36101,NY,1141.55,0.2608,percent,"90K, infty",Income
36101,NY,1141.55,161.7597,count,18-24,Age
36101,NY,1141.55,304.2971,count,25-34,Age
36101,NY,1141.55,431.2557,count,35-44,Age
36101,NY,1141.55,0.0087,count,45-54,Age
36101,NY,1141.55,244.2288,count,55+,Age
36101,NY,1141.55,249.206,count,College,Education
36101,NY,1141.55,500.2524,count,Graduate,Education
36101,NY,1141.55,170.8892,count,HS/GED,Education
36101,NY,1141.55,221.2023,count,Less HS,Education
36101,NY,1141.55,101.44970000000001,count,less_20k,Income
36101,NY,1141.55,438.9813,count,20k_40k,Income
36101,NY,1141.55,303.3833,count,"40K, 90K",Income
36101,NY,1141.55,297.7356,count,"90K, infty",Income
36101,NY,1141.55,0.0044,rate,18-24,Age
36101,NY,1141.55,0.0083,rate,25-34,Age
36101,NY,1141.55,0.0118,rate,35-44,Age
36101,NY,1141.55,0,rate,45-54,Age
36101,NY,1141.55,0.0067,rate,55+,Age
36101,NY,1141.55,0.0068,rate,College,Education
36101,NY,1141.55,0.0137,rate,Graduate,Education
36101,NY,1141.55,0.0047,rate,HS/GED,Education
36101,NY,1141.55,0.006,rate,Less HS,Education
36101,NY,1141.55,0.0028,rate,less_20k,Income
36101,NY,1141.55,0.012,rate,20k_40k,Income
36101,NY,1141.55,0.0083,rate,"40K, 90K",Income
36101,NY,1141.55,0.0081,rate,"90K, infty",Income
36103,NY,22585.99,0.30620000000000003,percent,18-24,Age
36103,NY,22585.99,0.1976,percent,25-34,Age
36103,NY,22585.99,0.2007,percent,35-44,Age
36103,NY,22585.99,0.1785,percent,45-54,Age
36103,NY,22585.99,0.117,percent,55+,Age
36103,NY,22585.99,0.3568,percent,College,Education
36103,NY,22585.99,0.2329,percent,Graduate,Education
36103,NY,22585.99,0.283,percent,HS/GED,Education
36103,NY,22585.99,0.1273,percent,Less HS,Education
36103,NY,22585.99,0.2541,percent,less_20k,Income
36103,NY,22585.99,0.2283,percent,20k_40k,Income
36103,NY,22585.99,0.2664,percent,"40K, 90K",Income
36103,NY,22585.99,0.2512,percent,"90K, infty",Income
36103,NY,22585.99,6916.8509,count,18-24,Age
36103,NY,22585.99,4462.1663,count,25-34,Age
36103,NY,22585.99,4532.7006,count,35-44,Age
36103,NY,22585.99,4032.2515,count,45-54,Age
36103,NY,22585.99,2642.0207,count,55+,Age
36103,NY,22585.99,8057.9542,count,College,Education
36103,NY,22585.99,5261.3466,count,Graduate,Education
36103,NY,22585.99,6391.1338,count,HS/GED,Education
36103,NY,22585.99,2875.5553,count,Less HS,Education
36103,NY,22585.99,5739.2213,count,less_20k,Income
36103,NY,22585.99,5156.3834,count,20k_40k,Income
36103,NY,22585.99,6017.6308,count,"40K, 90K",Income
36103,NY,22585.99,5672.7545,count,"90K, infty",Income
36103,NY,22585.99,0.0116,rate,18-24,Age
36103,NY,22585.99,0.0075,rate,25-34,Age
36103,NY,22585.99,0.0076,rate,35-44,Age
36103,NY,22585.99,0.0068,rate,45-54,Age
36103,NY,22585.99,0.0044,rate,55+,Age
36103,NY,22585.99,0.0135,rate,College,Education
36103,NY,22585.99,0.0088,rate,Graduate,Education
36103,NY,22585.99,0.0107,rate,HS/GED,Education
36103,NY,22585.99,0.0048,rate,Less HS,Education
36103,NY,22585.99,0.0096,rate,less_20k,Income
36103,NY,22585.99,0.0087,rate,20k_40k,Income
36103,NY,22585.99,0.0101,rate,"40K, 90K",Income
36103,NY,22585.99,0.0095,rate,"90K, infty",Income
36105,NY,1351.7,0.1417,percent,18-24,Age
36105,NY,1351.7,0.2666,percent,25-34,Age
36105,NY,1351.7,0.3778,percent,35-44,Age
36105,NY,1351.7,0,percent,45-54,Age
36105,NY,1351.7,0.2139,percent,55+,Age
36105,NY,1351.7,0.2183,percent,College,Education
36105,NY,1351.7,0.4382,percent,Graduate,Education
36105,NY,1351.7,0.1497,percent,HS/GED,Education
36105,NY,1351.7,0.1938,percent,Less HS,Education
36105,NY,1351.7,0.0889,percent,less_20k,Income
36105,NY,1351.7,0.3845,percent,20k_40k,Income
36105,NY,1351.7,0.2658,percent,"40K, 90K",Income
36105,NY,1351.7,0.2608,percent,"90K, infty",Income
36105,NY,1351.7,191.5383,count,18-24,Age
36105,NY,1351.7,360.3157,count,25-34,Age
36105,NY,1351.7,510.6464,count,35-44,Age
36105,NY,1351.7,0.0103,count,45-54,Age
36105,NY,1351.7,289.1893,count,55+,Age
36105,NY,1351.7,295.0828,count,College,Education
36105,NY,1351.7,592.3448,count,Graduate,Education
36105,NY,1351.7,202.3485,count,HS/GED,Education
36105,NY,1351.7,261.9239,count,Less HS,Education
36105,NY,1351.7,120.1258,count,less_20k,Income
36105,NY,1351.7,519.7942,count,20k_40k,Income
36105,NY,1351.7,359.2337,count,"40K, 90K",Income
36105,NY,1351.7,352.5463,count,"90K, infty",Income
36105,NY,1351.7,0.0059,rate,18-24,Age
36105,NY,1351.7,0.0111,rate,25-34,Age
36105,NY,1351.7,0.0158,rate,35-44,Age
36105,NY,1351.7,0,rate,45-54,Age
36105,NY,1351.7,0.0089,rate,55+,Age
36105,NY,1351.7,0.0091,rate,College,Education
36105,NY,1351.7,0.0183,rate,Graduate,Education
36105,NY,1351.7,0.0062,rate,HS/GED,Education
36105,NY,1351.7,0.0081,rate,Less HS,Education
36105,NY,1351.7,0.0037,rate,less_20k,Income
36105,NY,1351.7,0.016,rate,20k_40k,Income
36105,NY,1351.7,0.0111,rate,"40K, 90K",Income
36105,NY,1351.7,0.0109,rate,"90K, infty",Income
36107,NY,567.61,0.2365,percent,18-24,Age
36107,NY,567.61,0.2666,percent,25-34,Age
36107,NY,567.61,0.1679,percent,35-44,Age
36107,NY,567.61,0.1862,percent,45-54,Age
36107,NY,567.61,0.1429,percent,55+,Age
36107,NY,567.61,0.3624,percent,College,Education
36107,NY,567.61,0.2603,percent,Graduate,Education
36107,NY,567.61,0.2271,percent,HS/GED,Education
36107,NY,567.61,0.1503,percent,Less HS,Education
36107,NY,567.61,0.4942,percent,less_20k,Income
36107,NY,567.61,0.1708,percent,20k_40k,Income
36107,NY,567.61,0.1874,percent,"40K, 90K",Income
36107,NY,567.61,0.1476,percent,"90K, infty",Income
36107,NY,567.61,134.2121,count,18-24,Age
36107,NY,567.61,151.3323,count,25-34,Age
36107,NY,567.61,95.2774,count,35-44,Age
36107,NY,567.61,105.6737,count,45-54,Age
36107,NY,567.61,81.1145,count,55+,Age
36107,NY,567.61,205.6868,count,College,Education
36107,NY,567.61,147.7211,count,Graduate,Education
36107,NY,567.61,128.9018,count,HS/GED,Education
36107,NY,567.61,85.3004,count,Less HS,Education
36107,NY,567.61,280.5294,count,less_20k,Income
36107,NY,567.61,96.9643,count,20k_40k,Income
36107,NY,567.61,106.3474,count,"40K, 90K",Income
36107,NY,567.61,83.769,count,"90K, infty",Income
36107,NY,567.61,0.007,rate,18-24,Age
36107,NY,567.61,0.0079,rate,25-34,Age
36107,NY,567.61,0.005,rate,35-44,Age
36107,NY,567.61,0.0055,rate,45-54,Age
36107,NY,567.61,0.0042,rate,55+,Age
36107,NY,567.61,0.0108,rate,College,Education
36107,NY,567.61,0.0077,rate,Graduate,Education
36107,NY,567.61,0.0067,rate,HS/GED,Education
36107,NY,567.61,0.0045,rate,Less HS,Education
36107,NY,567.61,0.0147,rate,less_20k,Income
36107,NY,567.61,0.0051,rate,20k_40k,Income
36107,NY,567.61,0.0056,rate,"40K, 90K",Income
36107,NY,567.61,0.0044,rate,"90K, infty",Income
36109,NY,2274.12,0.2365,percent,18-24,Age
36109,NY,2274.12,0.2666,percent,25-34,Age
36109,NY,2274.12,0.1679,percent,35-44,Age
36109,NY,2274.12,0.1862,percent,45-54,Age
36109,NY,2274.12,0.1429,percent,55+,Age
36109,NY,2274.12,0.3624,percent,College,Education
36109,NY,2274.12,0.2603,percent,Graduate,Education
36109,NY,2274.12,0.2271,percent,HS/GED,Education
36109,NY,2274.12,0.1503,percent,Less HS,Education
36109,NY,2274.12,0.4942,percent,less_20k,Income
36109,NY,2274.12,0.1708,percent,20k_40k,Income
36109,NY,2274.12,0.1874,percent,"40K, 90K",Income
36109,NY,2274.12,0.1476,percent,"90K, infty",Income
36109,NY,2274.12,537.7187,count,18-24,Age
36109,NY,2274.12,606.3102,count,25-34,Age
36109,NY,2274.12,381.7273,count,35-44,Age
36109,NY,2274.12,423.3801,count,45-54,Age
36109,NY,2274.12,324.9838,count,55+,Age
36109,NY,2274.12,824.0806,count,College,Education
36109,NY,2274.12,591.842,count,Graduate,Education
36109,NY,2274.12,516.4429,count,HS/GED,Education
36109,NY,2274.12,341.7545,count,Less HS,Education
36109,NY,2274.12,1123.9362,count,less_20k,Income
36109,NY,2274.12,388.4857,count,20k_40k,Income
36109,NY,2274.12,426.079,count,"40K, 90K",Income
36109,NY,2274.12,335.619,count,"90K, infty",Income
36109,NY,2274.12,0.0126,rate,18-24,Age
36109,NY,2274.12,0.0142,rate,25-34,Age
36109,NY,2274.12,0.0089,rate,35-44,Age
36109,NY,2274.12,0.0099,rate,45-54,Age
36109,NY,2274.12,0.0076,rate,55+,Age
36109,NY,2274.12,0.0193,rate,College,Education
36109,NY,2274.12,0.0139,rate,Graduate,Education
36109,NY,2274.12,0.0121,rate,HS/GED,Education
36109,NY,2274.12,0.008,rate,Less HS,Education
36109,NY,2274.12,0.0263,rate,less_20k,Income
36109,NY,2274.12,0.0091,rate,20k_40k,Income
36109,NY,2274.12,0.01,rate,"40K, 90K",Income
36109,NY,2274.12,0.0079,rate,"90K, infty",Income
36111,NY,3169.91,0.2365,percent,18-24,Age
36111,NY,3169.91,0.2666,percent,25-34,Age
36111,NY,3169.91,0.1679,percent,35-44,Age
36111,NY,3169.91,0.1862,percent,45-54,Age
36111,NY,3169.91,0.1429,percent,55+,Age
36111,NY,3169.91,0.3624,percent,College,Education
36111,NY,3169.91,0.2603,percent,Graduate,Education
36111,NY,3169.91,0.2271,percent,HS/GED,Education
36111,NY,3169.91,0.1503,percent,Less HS,Education
36111,NY,3169.91,0.4942,percent,less_20k,Income
36111,NY,3169.91,0.1708,percent,20k_40k,Income
36111,NY,3169.91,0.1874,percent,"40K, 90K",Income
36111,NY,3169.91,0.1476,percent,"90K, infty",Income
36111,NY,3169.91,749.5294,count,18-24,Age
36111,NY,3169.91,845.1395,count,25-34,Age
36111,NY,3169.91,532.0921,count,35-44,Age
36111,NY,3169.91,590.1521,count,45-54,Age
36111,NY,3169.91,452.9969,count,55+,Age
36111,NY,3169.91,1148.6911,count,College,Education
36111,NY,3169.91,824.9722,count,Graduate,Education
36111,NY,3169.91,719.873,count,HS/GED,Education
36111,NY,3169.91,476.3737,count,Less HS,Education
36111,NY,3169.91,1566.6617,count,less_20k,Income
36111,NY,3169.91,541.5126,count,20k_40k,Income
36111,NY,3169.91,593.9142,count,"40K, 90K",Income
36111,NY,3169.91,467.8215,count,"90K, infty",Income
36111,NY,3169.91,0.01,rate,18-24,Age
36111,NY,3169.91,0.0113,rate,25-34,Age
36111,NY,3169.91,0.0071,rate,35-44,Age
36111,NY,3169.91,0.0079,rate,45-54,Age
36111,NY,3169.91,0.006,rate,55+,Age
36111,NY,3169.91,0.0153,rate,College,Education
36111,NY,3169.91,0.011,rate,Graduate,Education
36111,NY,3169.91,0.0096,rate,HS/GED,Education
36111,NY,3169.91,0.0064,rate,Less HS,Education
36111,NY,3169.91,0.0209,rate,less_20k,Income
36111,NY,3169.91,0.0072,rate,20k_40k,Income
36111,NY,3169.91,0.0079,rate,"40K, 90K",Income
36111,NY,3169.91,0.0062,rate,"90K, infty",Income
36113,NY,1191.02,0.2365,percent,18-24,Age
36113,NY,1191.02,0.2666,percent,25-34,Age
36113,NY,1191.02,0.1679,percent,35-44,Age
36113,NY,1191.02,0.1862,percent,45-54,Age
36113,NY,1191.02,0.1429,percent,55+,Age
36113,NY,1191.02,0.3624,percent,College,Education
36113,NY,1191.02,0.2603,percent,Graduate,Education
36113,NY,1191.02,0.2271,percent,HS/GED,Education
36113,NY,1191.02,0.1503,percent,Less HS,Education
36113,NY,1191.02,0.4942,percent,less_20k,Income
36113,NY,1191.02,0.1708,percent,20k_40k,Income
36113,NY,1191.02,0.1874,percent,"40K, 90K",Income
36113,NY,1191.02,0.1476,percent,"90K, infty",Income
36113,NY,1191.02,281.6183,count,18-24,Age
36113,NY,1191.02,317.5415,count,25-34,Age
36113,NY,1191.02,199.9212,count,35-44,Age
36113,NY,1191.02,221.7359,count,45-54,Age
36113,NY,1191.02,170.203,count,55+,Age
36113,NY,1191.02,431.594,count,College,Education
36113,NY,1191.02,309.9641,count,Graduate,Education
36113,NY,1191.02,270.4755,count,HS/GED,Education
36113,NY,1191.02,178.9864,count,Less HS,Education
36113,NY,1191.02,588.6367,count,less_20k,Income
36113,NY,1191.02,203.4608,count,20k_40k,Income
36113,NY,1191.02,223.14940000000001,count,"40K, 90K",Income
36113,NY,1191.02,175.773,count,"90K, infty",Income
36113,NY,1191.02,0.0106,rate,18-24,Age
36113,NY,1191.02,0.0119,rate,25-34,Age
36113,NY,1191.02,0.0075,rate,35-44,Age
36113,NY,1191.02,0.0083,rate,45-54,Age
36113,NY,1191.02,0.0064,rate,55+,Age
36113,NY,1191.02,0.0162,rate,College,Education
36113,NY,1191.02,0.0116,rate,Graduate,Education
36113,NY,1191.02,0.0101,rate,HS/GED,Education
36113,NY,1191.02,0.0067,rate,Less HS,Education
36113,NY,1191.02,0.0221,rate,less_20k,Income
36113,NY,1191.02,0.0076,rate,20k_40k,Income
36113,NY,1191.02,0.0084,rate,"40K, 90K",Income
36113,NY,1191.02,0.0066,rate,"90K, infty",Income
36115,NY,1370.17,0.2365,percent,18-24,Age
36115,NY,1370.17,0.2666,percent,25-34,Age
36115,NY,1370.17,0.1679,percent,35-44,Age
36115,NY,1370.17,0.1862,percent,45-54,Age
36115,NY,1370.17,0.1429,percent,55+,Age
36115,NY,1370.17,0.3624,percent,College,Education
36115,NY,1370.17,0.2603,percent,Graduate,Education
36115,NY,1370.17,0.2271,percent,HS/GED,Education
36115,NY,1370.17,0.1503,percent,Less HS,Education
36115,NY,1370.17,0.4942,percent,less_20k,Income
36115,NY,1370.17,0.1708,percent,20k_40k,Income
36115,NY,1370.17,0.1874,percent,"40K, 90K",Income
36115,NY,1370.17,0.1476,percent,"90K, infty",Income
36115,NY,1370.17,323.9785,count,18-24,Age
36115,NY,1370.17,365.3053,count,25-34,Age
36115,NY,1370.17,229.9929,count,35-44,Age
36115,NY,1370.17,255.0889,count,45-54,Age
36115,NY,1370.17,195.8045,count,55+,Age
36115,NY,1370.17,496.5132,count,College,Education
36115,NY,1370.17,356.5881,count,Graduate,Education
36115,NY,1370.17,311.1597,count,HS/GED,Education
36115,NY,1370.17,205.909,count,Less HS,Education
36115,NY,1370.17,677.1779,count,less_20k,Income
36115,NY,1370.17,234.0648,count,20k_40k,Income
36115,NY,1370.17,256.715,count,"40K, 90K",Income
36115,NY,1370.17,202.2124,count,"90K, infty",Income
36115,NY,1370.17,0.0125,rate,18-24,Age
36115,NY,1370.17,0.0141,rate,25-34,Age
36115,NY,1370.17,0.0089,rate,35-44,Age
36115,NY,1370.17,0.0099,rate,45-54,Age
36115,NY,1370.17,0.0076,rate,55+,Age
36115,NY,1370.17,0.0192,rate,College,Education
36115,NY,1370.17,0.0138,rate,Graduate,Education
36115,NY,1370.17,0.012,rate,HS/GED,Education
36115,NY,1370.17,0.008,rate,Less HS,Education
36115,NY,1370.17,0.0262,rate,less_20k,Income
36115,NY,1370.17,0.009,rate,20k_40k,Income
36115,NY,1370.17,0.0099,rate,"40K, 90K",Income
36115,NY,1370.17,0.0078,rate,"90K, infty",Income
36117,NY,1445.27,0.30620000000000003,percent,18-24,Age
36117,NY,1445.27,0.1976,percent,25-34,Age
36117,NY,1445.27,0.2007,percent,35-44,Age
36117,NY,1445.27,0.1785,percent,45-54,Age
36117,NY,1445.27,0.117,percent,55+,Age
36117,NY,1445.27,0.3568,percent,College,Education
36117,NY,1445.27,0.2329,percent,Graduate,Education
36117,NY,1445.27,0.283,percent,HS/GED,Education
36117,NY,1445.27,0.1273,percent,Less HS,Education
36117,NY,1445.27,0.2541,percent,less_20k,Income
36117,NY,1445.27,0.2283,percent,20k_40k,Income
36117,NY,1445.27,0.2664,percent,"40K, 90K",Income
36117,NY,1445.27,0.2512,percent,"90K, infty",Income
36117,NY,1445.27,442.607,count,18-24,Age
36117,NY,1445.27,285.5325,count,25-34,Age
36117,NY,1445.27,290.046,count,35-44,Age
36117,NY,1445.27,258.0224,count,45-54,Age
36117,NY,1445.27,169.062,count,55+,Age
36117,NY,1445.27,515.6258,count,College,Education
36117,NY,1445.27,336.6718,count,Graduate,Education
36117,NY,1445.27,408.9665,count,HS/GED,Education
36117,NY,1445.27,184.0058,count,Less HS,Education
36117,NY,1445.27,367.2509,count,less_20k,Income
36117,NY,1445.27,329.9553,count,20k_40k,Income
36117,NY,1445.27,385.0662,count,"40K, 90K",Income
36117,NY,1445.27,362.9977,count,"90K, infty",Income
36117,NY,1445.27,0.0123,rate,18-24,Age
36117,NY,1445.27,0.008,rate,25-34,Age
36117,NY,1445.27,0.0081,rate,35-44,Age
36117,NY,1445.27,0.0072,rate,45-54,Age
36117,NY,1445.27,0.0047,rate,55+,Age
36117,NY,1445.27,0.0144,rate,College,Education
36117,NY,1445.27,0.0094,rate,Graduate,Education
36117,NY,1445.27,0.0114,rate,HS/GED,Education
36117,NY,1445.27,0.0051,rate,Less HS,Education
36117,NY,1445.27,0.0102,rate,less_20k,Income
36117,NY,1445.27,0.0092,rate,20k_40k,Income
36117,NY,1445.27,0.0107,rate,"40K, 90K",Income
36117,NY,1445.27,0.0101,rate,"90K, infty",Income
36119,NY,13959.96,0.30620000000000003,percent,18-24,Age
36119,NY,13959.96,0.1976,percent,25-34,Age
36119,NY,13959.96,0.2007,percent,35-44,Age
36119,NY,13959.96,0.1785,percent,45-54,Age
36119,NY,13959.96,0.117,percent,55+,Age
36119,NY,13959.96,0.3568,percent,College,Education
36119,NY,13959.96,0.2329,percent,Graduate,Education
36119,NY,13959.96,0.283,percent,HS/GED,Education
36119,NY,13959.96,0.1273,percent,Less HS,Education
36119,NY,13959.96,0.2541,percent,less_20k,Income
36119,NY,13959.96,0.2283,percent,20k_40k,Income
36119,NY,13959.96,0.2664,percent,"40K, 90K",Income
36119,NY,13959.96,0.2512,percent,"90K, infty",Income
36119,NY,13959.96,4275.1706,count,18-24,Age
36119,NY,13959.96,2757.978,count,25-34,Age
36119,NY,13959.96,2801.5739,count,35-44,Age
36119,NY,13959.96,2492.256,count,45-54,Age
36119,NY,13959.96,1632.9815,count,55+,Age
36119,NY,13959.96,4980.4644,count,College,Education
36119,NY,13959.96,3251.9357,count,Graduate,Education
36119,NY,13959.96,3950.2352,count,HS/GED,Education
36119,NY,13959.96,1777.3247,count,Less HS,Education
36119,NY,13959.96,3547.3008,count,less_20k,Income
36119,NY,13959.96,3187.06,count,20k_40k,Income
