county_index,ethn,mean,median,q025,q975
131,2,0.04803798657132424,0.04360234212907334,0.023164916505450998,0.09889245409871068
132,1,0.0014274052973573686,0.0011975633832226127,0.0004576959891318798,0.0037611593535159782
132,2,0.020552303141974725,0.017672824497349263,0.00776990524927055,0.05028792886416152
133,1,0.00046719825018047426,0.0004392081572112721,0.00022018646431453504,0.000874897147132374
133,2,0.006728035123357853,0.006523604193212307,0.00396596632983404,0.01065709374534584
134,1,0.000284788473025761,0.000248563211500508,0.00010118355835287392,0.0006819023381385895
134,2,0.0041017212057571995,0.0036687203251392964,0.0017297401558216208,0.0090155966919678
135,1,0.05678685700773645,0.047780272377916475,0.01459097217615314,0.1517695294158409
135,2,0.19802394591364245,0.19386832757023423,0.13347025918769295,0.28657063135315936
136,1,0.0022696989116557844,0.0019937341914710123,0.0008480517566594299,0.005285597087249569
136,2,0.03268624552051776,0.029437699075951746,0.014744672927208633,0.06972697329548731
137,1,0.00011901182568601094,0.00010746760551559534,5.251479338289539e-05,0.0002496430242039876
137,2,0.001714474462121656,0.0015845804405604518,0.0009363729590902258,0.003232875061768352
138,1,0.03738938722316664,0.03147009541347638,0.009662499349595014,0.09976123539642016
138,2,0.13037682332560113,0.12765145531369382,0.08841235295404795,0.18845883985417264
139,1,0.0023085576248874006,0.001915614343160732,0.0005786167185171712,0.006353122013292869
139,2,0.008058011370208857,0.007671980629304654,0.005138327056892139,0.013278252570647605
140,1,0.004064975439154819,0.0037287687864204916,0.0017132212627551738,0.008371687029107287
140,2,0.058558011479311584,0.055347405658046606,0.029881842914263358,0.1058835905335615
141,1,0.0005308221330908247,0.00047652526518496426,0.00022686026218141976,0.0011509860747412545
141,2,0.00764629649931288,0.007019460405607814,0.004017341764541032,0.015134780104625711
142,1,0.007605998106528158,0.0067907545044449905,0.0027811311715474703,0.017169081649706486
142,2,0.10960834680564707,0.1004718599821598,0.04777700367678197,0.22419920942493676
143,1,0.00025768024323576637,0.0002384191879788289,0.0001185364750731157,0.0005006373282342441
143,2,0.0037121828520089353,0.0035301480599386906,0.0021351331383406536,0.006157214438817665
144,1,0.002979113639863826,0.002715168383284015,0.0012642850605238275,0.006265774223889857
