educ,county_index,mean,median,q025,q975
1,53,14.666681529380577,13.208157433946372,3.0232889688499136,34.69193770993624
1,54,70.18017392051725,66.71656409662293,40.65022187716725,120.25783264647427
1,55,127.47070474207871,114.05481993966353,28.20007855093322,306.25352120867194
1,56,115.7573762592258,100.15068415428328,23.30424952320145,299.33415808870467
1,57,471.1354710134,438.713946654502,247.94060444011274,884.2355118928319
1,58,557.5685128595067,535.252748639432,327.06426283754456,918.0203328067469
1,59,1557.3575410863994,1532.3533810643148,1030.8810412566427,2229.2882921678024
1,60,27.184654410225917,25.34684098974129,6.763675074248866,58.24765531317286
1,61,327.2021171197689,296.14391295014207,73.69681572599464,764.0952944559896
1,62,178.0822100400643,160.85863833994136,40.8254884771162,414.5651256134345
1,63,1890.9965999214182,1846.0560548728615,1175.1359315608279,2860.7285999218557
1,64,394.9483639666857,383.19924575337734,232.01966200557524,625.8392844752767
1,65,59.374914011763614,50.185476799776254,12.232979339191264,163.43630566621587
1,66,33.99281945939337,27.557638280836652,5.848683013503936,100.90684671434818
1,67,121.3079122680737,102.3514435754279,21.820593367792103,333.2003964432641
1,68,17.79806069026519,15.180619371708127,3.501258522247907,47.732415710878826
1,69,24.05715675035646,22.095674423281977,6.523117113974177,52.030519059490196
1,70,2421.5932105390825,2367.6036197569683,1522.2744485873793,3649.1751116118744
1,71,30.937868457341175,27.31172870458895,6.066706992331514,75.52265566284096
1,72,5.4645870386845115,3.986394023873757,1.1920359559189384,19.31967606111673
1,73,36.489046768040104,32.30590734646669,9.718139721283524,89.05840009218765
1,74,9.034209563547122,7.873158689754441,2.1626440105085583,22.364391160436906
1,75,14.46277709176747,10.43677617658993,1.8866849409414863,51.9083138348454
1,76,13.450264885924941,11.363878319518328,2.553653807378137,36.82657047320376
1,77,756.3379407632302,736.8460141641813,475.48685288038644,1145.2463813203663
1,78,4.627494951908506,4.30919855030476,1.1186046895237862,10.017820974046016
1,79,10.863423737515522,9.07783311327659,2.5237042720498457,29.875912845068697
1,80,192.9468618314157,169.14961553510966,43.08713871271563,482.28437925833276
1,81,260.49073259358204,237.6330055426066,67.36325561195223,587.9023487387606
1,82,91.11067341496276,80.5400029585968,21.877881778428574,223.31810743602813
1,83,57.05434459332272,51.36288737461115,15.098632183549618,134.06681907400136
1,84,15.796563463998625,13.40427616035327,2.806489566681405,42.13915565778694
1,85,2.1267589696830527,1.9128172097764833,0.44433341084694516,5.018478915412106
1,86,625.5215223285917,613.3821292744659,403.6730005506932,920.1469961231594
1,87,24.499539478951068,20.92893436664076,4.9107830802783665,65.28164958489798
1,88,32.22949197279655,29.908380577706737,7.92762084079641,70.09332834327648
1,89,16.028462420388866,14.17621250965257,3.4836218008843463,38.14410861886633
1,90,11.675451585196083,10.17644836498335,2.9430085957599332,28.76474140626539
1,91,19.19899418509308,17.954958706134878,5.34064491670385,39.30048975489001
1,92,26.929373382582607,25.244862545722743,7.401611845406531,56.549682416257184
1,93,4.524028419680528,3.5198152814029924,0.943154464185005,13.86084253544586
1,94,22.178468684313415,21.15256013016983,6.600798268599269,43.6662704991265
1,95,5.765939531957515,5.3966466177956,1.43389694597173,12.267488896589269
1,96,1.8113785930181432,1.6533797771640883,0.4202141816082899,4.096103365509086
1,97,27.117164830256513,22.42952081549184,5.5006907201621145,76.81740642258421
1,98,179.27503740402344,168.5724710127746,47.964643555405495,375.5105999937331
1,99,1120.0175135662755,1088.1377848139005,686.3433822942869,1730.314016486065
1,100,1129.8652767542385,1104.6868411837695,711.9288224471161,1696.0939294973957
2,1,70.18644263160343,65.35333359975095,29.901652891876257,138.63652915424618
2,2,282.6781201512142,263.79856492468366,121.4320724805901,551.7808485215585
2,3,30.008268639968865,22.48936272108019,3.7784745256309447,99.89127053827572
2,4,11.822396096334513,9.975329631607357,3.3340176894027245,31.221268266156656
2,5,23.83513679311862,21.58428833364765,8.616524027408516,51.66655332017545
2,6,6.537073798040262,4.203483683141761,0.43610135953276463,26.62145497662565
2,7,30.549811520664804,22.552786689873894,3.7770991859388094,103.8994741004335
2,8,85.89190285711648,79.3933851727634,35.78677274145997,172.55498402553656
2,9,25.521797537436075,19.257485220055425,3.2713598684143776,83.38490452515275
2,10,38.36950076809978,29.721448056438774,5.1564187710097285,120.86367262454742
2,11,20.419415585783433,18.071891759926157,6.9543378634504105,47.646829569731906
2,12,6.430966614734332,4.844045887797214,0.8049093883918778,20.956730839437476
