county_index,educ,mean,median,q025,q975
63,3,0.021685162947876275,0.02074922015307467,0.01146897760298841,0.03716637588117748
63,4,0.016308054512686476,0.014965346376913487,0.006400610951924391,0.03393623533501547
64,1,0.008268273389528001,0.00666542665941933,0.001567141091554975,0.024088938855024163
64,2,0.015162227070272052,0.014603877040140819,0.008231724600697243,0.02534921462034637
64,3,0.018948810756901246,0.018357658212121375,0.011067995090350133,0.030143928361281266
64,4,0.013351356489089498,0.012048657449057063,0.0047394683628322835,0.029369152386825432
65,1,0.021767764127713748,0.014613489311591305,0.0017629338123672377,0.08136000875189796
65,2,0.013229913672757802,0.01118859291275744,0.0030817992304101615,0.035588022336699006
65,3,0.019086326509980555,0.01655529365875394,0.004236691671341595,0.05001873775343886
65,4,0.04266410757755151,0.032892945906930496,0.0059961687107236185,0.13448113624885252
66,1,0.020143013737572536,0.014887662086065638,0.00197163950285516,0.06816322124791278
66,2,0.013511731679465292,0.011118931365142203,0.0029130225242573545,0.03848752136122907
66,3,0.019859682760605762,0.016485855251621977,0.0037568403464021283,0.05687997070352307
66,4,0.045187579287716356,0.03244469826014583,0.0054506957065593815,0.15930318502503807
67,1,0.029958296031845685,0.02284697744080666,0.0030295092291255515,0.09660052566252904
67,2,0.01996183382232174,0.01712784699892043,0.00453891800502909,0.05175682312719162
67,3,0.029469789079079066,0.025423820697010477,0.005761994027629844,0.07665533248996789
