county_index,income,mean,median,q025,q975
2546,2,0.01717608499810631,0.01560181373760322,0.006054287520033099,0.037281853918315795
2546,3,0.018134310371904303,0.01708485574794414,0.008269405776745377,0.033922033439083246
2546,4,0.014754162664208039,0.013552674837191185,0.005415534963122796,0.031113766853195206
2547,1,0.005992728762867566,0.004482635193174105,0.0008387826617836427,0.02013370828526137
2547,2,0.022577625462338033,0.020146073394168233,0.004107550443352625,0.054444973710052205
2547,3,0.014557899424576993,0.013704627547168023,0.004356205368880108,0.02935590161378212
2547,4,0.016564155119707567,0.013873207549486188,0.0020610194464466994,0.04472273866926771
2548,1,0.007981432928153783,0.006156226843118343,0.0011615529331063263,0.025400310906237678
2548,2,0.030049651092802106,0.027250910616420973,0.006050108924987782,0.06957551912324125
2548,3,0.020105605267747927,0.018479974626632457,0.005726221499643006,0.04373943292969957
2548,4,0.02352313151254935,0.018643650523369835,0.0025650308778452442,0.06977979972127857
2549,1,0.00797788585387359,0.00647448158792722,0.0012675848964363154,0.023204685283439514
2549,2,0.03182350301366913,0.028295340845995057,0.005820537944285589,0.0777614459098434
2549,3,0.021011111818521968,0.01907691899046095,0.005789974602703262,0.04690345626565208
2549,4,0.023957993968676226,0.019390668359033237,0.0027581961302027484,0.0692191042151952
2550,1,0.012819586869790449,0.009319347084161041,0.0016740522259447136,0.04508351594352519
2550,2,0.04776486450458946,0.04150958759544675,0.008397495660236811,0.12230300435801292
2550,3,0.03127930475549851,0.02816200910714927,0.00845593253047555,0.07235279276567327
2550,4,0.035356309944838196,0.028682383672112524,0.004130755267232895,0.10246195182403613
2551,1,0.0601721586404684,0.052914979824516484,0.020924728149663712,0.141560801432595
2551,2,0.021366514667622703,0.018411604756245155,0.0065119566395297375,0.053505348244471944
2551,3,0.022419233823856313,0.02005110645565475,0.008909764517181678,0.049914913436945735
2551,4,0.018247671019080286,0.015948223324523517,0.005902933536840419,0.04418606859297528
2552,1,0.010749506177415364,0.007756276173391228,0.0013386128293959793,0.038042583730120545
