county_index,ethn,mean,median,q025,q975
122,1,0.0012778807455589754,0.0011925566910584921,0.0006627458665019219,0.002369479767598791
122,2,0.018381134433054502,0.017503714224026974,0.012671883938487232,0.029539081686743875
123,1,0.0015450949006358444,0.001403110238775832,0.0007317254467803082,0.0032461555938844743
123,2,0.02222574795911974,0.02043919408425091,0.013597573004148633,0.04178170927243148
124,1,0.0017065842433613293,0.0015733049122983423,0.0008194706360329549,0.003365917646076199
124,2,0.02454970039076686,0.02305340716650281,0.015225542308628914,0.04274783786304784
125,1,0.002594159429796818,0.0021925281144882167,0.0009575671337569792,0.0066598752390564925
125,2,0.03730129435005074,0.032034638151671055,0.01687952571919441,0.08909055293492087
126,1,0.0012728165233989585,0.0011880041879651045,0.0006568259023019618,0.0023877456225202477
126,2,0.018307849739743514,0.01743413280871791,0.012496009044621089,0.0295848111788059
127,1,0.0019268168137776078,0.0017548749197956789,0.0008717400889501806,0.003997074482351717
127,2,0.027697019244189287,0.025696907436065,0.016050720364579548,0.05122179747100771
128,1,0.006633104109298579,0.005472574340157163,0.0015531242800928243,0.018611728295848652
128,2,0.023205741006606266,0.02213111573013538,0.012462637293829319,0.04003566887825868
129,1,0.007392252047124316,0.006002078338109693,0.0016673587079726652,0.021352298559723794
129,2,0.02588755231117441,0.02428248626495676,0.01305144853202933,0.04804234699426832
130,1,0.013743647082662598,0.012461347597076063,0.005110606849399048,0.029843850833003446
130,2,0.01430113010153861,0.013978288509109354,0.009947509072221996,0.02060313815415121
131,1,0.0018312273652972431,0.001650260504116915,0.0008202081494738478,0.003903834073569845
131,2,0.02633843195204625,0.024160805106231583,0.014971180465760854,0.05062548257270602
132,1,0.003125419014708834,0.0026632948245138427,0.001113196131675678,0.007877986475867026
132,2,0.04501118803264758,0.03901527475301203,0.019362721192473186,0.10589143568585072
133,1,0.001049715884042336,0.0010065712374257977,0.0005727065589299545,0.0017777783357450388
133,2,0.015098888470923813,0.014927647276714771,0.011032346970645389,0.020129055150016315
134,1,0.002864666013331336,0.0025384756399658634,0.001137837976078976,0.00646640324972101
